Topology,NumberOfNodes,Platform,Byzantine,Power,Time,Updated,Config
Cluster,10,MARS,20,16673000448.000000,0.003903,TRUE,sum
Cluster,10,MARS,20,16673000448.000000,0.126775,TRUE,sum
Cluster,10,MARS,20,16673000448.000000,0.003903,TRUE,sum
Cluster,10,MARS,20,16673000448.000000,0.169058,TRUE,sum
Cluster,10,MARS,20,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,20,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,20,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,20,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,20,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,20,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,20,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,20,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,20,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,20,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,20,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,20,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,20,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,20,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,20,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,20,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,20,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,20,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,20,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,20,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,20,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,20,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,20,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,20,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,20,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,20,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,20,16673000448.000000,0.080749,TRUE,sum
Cluster,10,MARS,20,16673000448.000000,0.019251,TRUE,sum
Cluster,10,MARS,20,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,20,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,20,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,20,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,20,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,20,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,20,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,20,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,20,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,20,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,20,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,20,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,20,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,20,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,20,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,20,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,20,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,20,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,20,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,20,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,20,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,20,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,20,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,20,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,20,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,20,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,20,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,20,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,20,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,20,16673000448.000000,0.080749,TRUE,sum
Cluster,10,MARS,20,16673000448.000000,0.009430,TRUE,sum
Cluster,10,MARS,20,0.000000,9.006182,TRUE,sum
Cluster,10,MARS,20,16673000448.000000,0.003639,TRUE,sum
Cluster,10,MARS,20,16673000448.000000,0.003903,TRUE,sum
Cluster,10,MARS,20,16673000448.000000,0.041864,TRUE,sum
Cluster,10,MARS,20,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,20,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,20,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,20,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,20,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,20,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,20,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,20,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,20,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,20,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,20,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,20,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,20,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,20,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,20,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,20,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,20,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,20,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,20,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,20,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,20,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,20,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,20,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,20,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,20,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,20,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,20,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,20,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,20,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,20,16673000448.000000,0.034982,TRUE,sum
Cluster,10,MARS,20,16673000448.000000,0.065018,TRUE,sum
Cluster,10,MARS,20,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,20,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,20,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,20,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,20,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,20,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,20,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,20,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,20,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,20,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,20,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,20,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,20,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,20,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,20,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,20,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,20,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,20,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,20,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,20,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,20,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,20,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,20,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,20,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,20,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,20,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,20,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,20,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,20,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,20,16673000448.000000,0.034982,TRUE,sum
Cluster,10,MARS,20,16673000448.000000,0.013333,TRUE,sum
Cluster,10,MARS,20,0.000000,9.006182,TRUE,sum
Cluster,10,MARS,20,16673000448.000000,0.045503,TRUE,sum
Cluster,10,MARS,20,16673000448.000000,0.003903,TRUE,sum
Cluster,10,MARS,20,16673000448.000000,0.119918,TRUE,sum
Cluster,10,MARS,20,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,20,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,20,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,20,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,20,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,20,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,20,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,20,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,20,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,20,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,20,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,20,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,20,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,20,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,20,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,20,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,20,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,20,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,20,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,20,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,20,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,20,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,20,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,20,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,20,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,20,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,20,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,20,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,20,16673000448.000000,0.011161,TRUE,sum
Cluster,10,MARS,20,16673000448.000000,0.088839,TRUE,sum
Cluster,10,MARS,20,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,20,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,20,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,20,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,20,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,20,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,20,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,20,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,20,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,20,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,20,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,20,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,20,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,20,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,20,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,20,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,20,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,20,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,20,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,20,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,20,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,20,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,20,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,20,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,20,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,20,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,20,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,20,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,20,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,20,16673000448.000000,0.011161,TRUE,sum
Cluster,10,MARS,20,16673000448.000000,0.017236,TRUE,sum
Cluster,10,MARS,20,0.000000,9.006182,TRUE,sum
Cluster,10,MARS,20,16673000448.000000,0.065421,TRUE,sum
Cluster,10,MARS,20,16673000448.000000,0.003903,TRUE,sum
Cluster,10,MARS,20,16673000448.000000,0.038495,TRUE,sum
Cluster,10,MARS,20,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,20,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,20,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,20,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,20,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,20,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,20,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,20,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,20,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,20,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,20,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,20,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,20,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,20,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,20,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,20,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,20,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,20,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,20,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,20,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,20,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,20,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,20,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,20,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,20,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,20,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,20,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,20,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,20,16673000448.000000,0.068763,TRUE,sum
Cluster,10,MARS,20,16673000448.000000,0.031237,TRUE,sum
Cluster,10,MARS,20,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,20,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,20,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,20,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,20,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,20,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,20,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,20,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,20,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,20,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,20,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,20,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,20,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,20,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,20,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,20,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,20,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,20,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,20,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,20,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,20,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,20,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,20,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,20,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,20,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,20,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,20,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,20,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,20,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,20,16673000448.000000,0.068763,TRUE,sum
Cluster,10,MARS,20,16673000448.000000,0.021139,TRUE,sum
Cluster,10,MARS,20,0.000000,9.006182,TRUE,sum
Cluster,10,MARS,20,16673000448.000000,0.003916,TRUE,sum
Cluster,10,MARS,20,16673000448.000000,0.003903,TRUE,sum
Cluster,10,MARS,20,16673000448.000000,0.058011,TRUE,sum
Cluster,10,MARS,20,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,20,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,20,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,20,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,20,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,20,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,20,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,20,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,20,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,20,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,20,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,20,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,20,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,20,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,20,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,20,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,20,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,20,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,20,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,20,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,20,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,20,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,20,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,20,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,20,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,20,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,20,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,20,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,20,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,20,16673000448.000000,0.006849,TRUE,sum
Cluster,10,MARS,20,16673000448.000000,0.093151,TRUE,sum
Cluster,10,MARS,20,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,20,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,20,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,20,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,20,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,20,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,20,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,20,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,20,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,20,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,20,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,20,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,20,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,20,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,20,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,20,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,20,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,20,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,20,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,20,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,20,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,20,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,20,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,20,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,20,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,20,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,20,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,20,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,20,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,20,16673000448.000000,0.006849,TRUE,sum
Cluster,10,MARS,20,16673000448.000000,0.025042,TRUE,sum
Cluster,10,MARS,20,0.000000,9.006182,TRUE,sum
Cluster,10,MARS,20,16673000448.000000,0.061927,TRUE,sum
Cluster,10,MARS,20,16673000448.000000,0.003903,TRUE,sum
Cluster,10,MARS,20,16673000448.000000,0.135844,TRUE,sum
Cluster,10,MARS,20,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,20,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,20,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,20,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,20,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,20,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,20,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,20,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,20,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,20,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,20,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,20,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,20,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,20,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,20,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,20,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,20,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,20,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,20,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,20,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,20,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,20,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,20,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,20,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,20,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,20,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,20,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,20,16673000448.000000,0.067102,TRUE,sum
Cluster,10,MARS,20,16673000448.000000,0.032898,TRUE,sum
Cluster,10,MARS,20,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,20,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,20,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,20,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,20,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,20,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,20,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,20,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,20,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,20,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,20,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,20,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,20,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,20,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,20,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,20,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,20,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,20,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,20,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,20,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,20,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,20,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,20,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,20,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,20,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,20,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,20,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,20,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,20,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,20,16673000448.000000,0.067102,TRUE,sum
Cluster,10,MARS,20,16673000448.000000,0.028945,TRUE,sum
Cluster,10,MARS,20,0.000000,9.006182,TRUE,sum
Cluster,10,MARS,20,16673000448.000000,0.001674,TRUE,sum
Cluster,10,MARS,20,16673000448.000000,0.069649,TRUE,sum
Cluster,10,MARS,20,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,20,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,20,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,20,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,20,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,20,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,20,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,20,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,20,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,20,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,20,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,20,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,20,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,20,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,20,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,20,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,20,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,20,16673000448.000000,0.100000,TRUE,sum
Cluster,10,MARS,20,16673000448.000000,0.100000,TRUE,sum
